,Open,High,Close
0,853.6900019999999,860.7100220000001,857.840027
1,853.1199949999999,856.929993,853.6400150000001
2,847.26001,853.330017,851.150024
3,846.8599849999999,848.9400019999999,847.2700199999999
4,848.9400019999999,850.820007,849.080017
5,856.3099980000001,856.48999,849.849976
6,851.3800050000001,858.0,856.75
7,847.349976,848.830017,844.929993
8,844.9500119999999,850.669983,849.669983
9,847.650024,848.3599849999999,847.8099980000001
10,851.080017,852.6199949999999,851.0
11,848.0,853.7899779999999,851.3599849999999
12,847.98999,852.2000119999999,849.2700199999999
13,841.3099980000001,846.9400019999999,846.5499880000001
14,838.5,842.6900019999999,842.169983
15,838.8099980000001,841.7700199999999,837.320007
16,839.7700199999999,842.0,840.0300289999999
17,837.700012,841.73999,838.9600220000001
18,832.950012,837.150024,834.849976
19,831.72998,831.97998,830.0599980000001
20,830.530029,834.25,829.880005
21,825.5,831.919983,829.22998
22,820.919983,822.3900150000001,821.619995
23,823.130005,826.130005,820.130005
24,815.0,824.5599980000001,818.26001
25,824.0,824.0,815.23999
26,819.5,823.070007,820.1900019999999
27,837.0599980000001,837.22998,823.830017
28,859.0,867.0,845.0300289999999
29,859.0499880000001,861.0,856.9799800000001
30,853.5499880000001,858.7899779999999,858.4500119999999
31,846.9799800000001,851.5200199999999,849.5300289999999
32,831.6099849999999,845.5399779999999,844.429993
33,829.090027,829.23999,828.169983
34,829.0,833.0,824.369995
35,829.799988,829.8099980000001,829.02002
36,830.0,830.179993,827.460022
37,831.0,834.650024,830.9400019999999
38,828.380005,830.380005,829.530029
39,826.619995,829.900024,829.8599849999999
40,827.070007,829.409973,826.01001
41,826.369995,830.429993,827.179993
42,814.98999,828.960022,825.210022
43,807.5,813.73999,813.02002
44,809.8900150000001,813.429993,807.77002
45,800.619995,811.4400019999999,808.01001
46,803.210022,803.289978,792.450012
47,802.330017,805.75,802.880005
48,813.330017,813.330017,804.570007
49,808.679993,816.0,809.929993
50,808.01001,810.969971,807.799988
51,809.099976,811.070007,809.679993
52,815.719971,815.719971,812.200012
53,813.369995,816.48999,815.200012
54,809.280029,816.219971,812.5
55,818.3099980000001,819.200012,809.840027
56,817.3599849999999,823.0,815.650024
57,815.919983,824.26001,817.8900150000001
58,812.3900150000001,824.299988,815.340027
59,804.820007,811.349976,807.900024
60,799.299988,809.950012,809.450012
61,792.950012,799.0,795.169983
62,779.950012,792.0,791.469971
63,780.1900019999999,785.280029,776.179993
64,770.0,780.0,778.219971
65,761.900024,770.5,764.460022
66,778.549988,778.599976,764.330017
67,789.099976,791.51001,775.880005
68,788.380005,796.4400019999999,789.4400019999999
69,778.349976,799.73999,785.789978
70,782.6099849999999,782.900024,780.22998
71,789.52002,789.52002,779.0
72,788.98999,793.77002,785.0
73,778.099976,786.549988,784.799988
74,787.169983,791.289978,775.969971
75,782.5,788.900024,786.159973
76,770.419983,783.5,779.97998
77,765.469971,780.23999,775.159973
78,771.76001,771.780029,753.219971
79,776.8099980000001,777.289978,771.75
80,810.0,810.0599980000001,780.289978
81,801.830017,811.710022,805.590027
82,802.030029,816.039978,811.97998
83,794.950012,805.0,802.030029
84,771.299988,788.47998,781.099976
85,784.5,790.0,782.1900019999999
86,806.76001,806.76001,788.419983
87,810.869995,813.960022,805.47998
88,822.429993,822.630005,809.900024
89,829.9400019999999,839.0,819.5599980000001
90,823.01001,826.580017,817.349976
91,827.119995,827.710022,822.099976
92,838.5,838.5,828.549988
93,830.090027,837.9400019999999,835.73999
94,820.0,824.289978,824.0599980000001
95,827.5599980000001,828.469971,821.630005
96,822.880005,829.799988,826.840027
97,814.210022,828.8099980000001,821.48999
98,805.98999,813.48999,806.840027
99,807.450012,810.090027,804.599976
100,806.070007,806.5599980000001,804.080017
101,811.960022,814.5,811.77002
102,814.169983,819.8599849999999,809.570007
103,803.929993,817.380005,814.169983
104,805.929993,805.9400019999999,800.710022
105,804.080017,806.950012,803.080017
106,806.0,808.5,801.22998
107,805.0,806.5,802.789978
108,802.549988,803.539978,800.380005
109,803.599976,808.090027,804.0599980000001
110,807.22998,813.909973,802.6400150000001
111,804.080017,810.25,810.0599980000001
112,801.830017,813.48999,810.72998
113,809.820007,810.080017,802.650024
114,815.1400150000001,817.0,814.960022
115,810.0,819.0599980000001,815.950012
116,801.26001,805.909973,805.030029
117,800.0,802.75,799.780029
118,801.1099849999999,803.98999,795.3900150000001
119,799.02002,799.02002,797.969971
120,790.01001,803.650024,801.22998
121,787.530029,796.330017,790.460022
122,794.01001,795.789978,788.719971
123,784.52002,800.169983,798.820007
124,798.77002,801.75,788.47998
125,805.219971,808.419983,802.840027
126,807.929993,810.599976,807.98999
127,798.3900150000001,810.8900150000001,808.02002
128,795.27002,797.099976,796.869995
129,791.97998,792.8900150000001,791.400024
130,789.599976,791.570007,789.849976
131,792.880005,798.0,791.919983
132,793.049988,798.52002,795.820007
133,792.48999,799.400024,793.219971
134,792.0,794.719971,791.299988
135,796.8599849999999,798.460022,793.599976
136,800.47998,801.0,796.590027
137,798.51001,799.299988,796.950012
138,799.789978,801.22998,799.650024
139,805.3599849999999,808.0,802.75
140,800.0,805.630005,805.419983
141,803.5,804.26001,801.1900019999999
142,807.210022,811.3599849999999,805.960022
143,805.090027,807.1900019999999,807.049988
144,810.469971,813.880005,808.200012
145,807.049988,810.880005,808.48999
146,804.48999,813.330017,807.47998
147,806.0,807.599976,805.22998
148,800.1099849999999,807.219971,806.929993
149,798.23999,800.200012,797.25
150,796.469971,799.539978,798.919983
151,797.330017,802.320007,800.119995
152,786.669983,807.48999,800.9400019999999
153,797.710022,803.9400019999999,791.340027
154,768.840027,768.969971,765.840027
155,758.969971,764.450012,761.969971
156,757.52002,759.26001,757.650024
157,757.679993,759.820007,757.52002
158,757.320007,759.450012,759.280029
159,757.0,758.150024,754.409973
160,754.049988,760.6400150000001,757.080017
161,749.869995,756.590027,753.409973
162,737.909973,755.1400150000001,753.200012
163,741.0,741.0,735.630005
164,733.9400019999999,736.1400150000001,735.799988
165,735.52002,735.52002,729.47998
166,731.919983,735.599976,732.51001
167,719.419983,728.929993,727.200012
168,710.5599980000001,717.900024,717.780029
169,710.1099849999999,710.169983,707.26001
170,699.840027,713.0,708.969971
171,705.01001,708.119995,704.8900150000001
172,705.099976,712.530029,710.25
173,697.650024,703.77002,703.530029
174,694.26001,699.5,695.1900019999999
175,691.369995,692.73999,691.26001
176,682.48999,683.330017,681.1400150000001
177,690.169983,705.0,685.200012
178,710.549988,714.880005,714.869995
179,714.049988,714.210022,710.469971
180,710.049988,715.380005,708.880005
181,710.3099980000001,715.869995,706.130005
182,721.3900150000001,721.3900150000001,704.25
183,727.960022,730.3900150000001,724.25
184,734.919983,737.150024,732.1900019999999
185,729.3099980000001,736.0,733.25
186,729.820007,739.0,731.880005
187,735.950012,739.6400150000001,733.1900019999999
188,737.070007,743.929993,742.52002
189,739.5,743.8099980000001,742.929993
190,733.27002,736.710022,731.090027
191,738.5,738.5,730.0599980000001
192,741.48999,741.48999,735.8599849999999
193,746.099976,747.299988,744.27002
194,748.469971,751.369995,748.460022
195,748.76001,753.47998,748.849976
196,737.51001,747.909973,747.599976
197,736.0,741.099976,736.929993
198,735.0,739.8900150000001,738.099976
199,719.849976,734.200012,733.030029
200,719.97998,723.5,717.25
201,716.460022,727.700012,721.710022
202,718.299988,720.5,715.3099980000001
203,718.5,725.570007,721.780029
204,731.0599980000001,735.849976,720.1900019999999
205,724.320007,732.679993,730.299988
206,726.619995,731.289978,724.830017
207,732.0,735.369995,728.070007
208,740.52002,740.799988,730.549988
209,734.960022,740.0,739.380005
210,726.700012,734.289978,729.130005
211,712.200012,725.98999,725.179993
212,715.0,717.549988,714.710022
213,706.77002,715.049988,711.369995
214,712.5,713.369995,708.4400019999999
215,711.919983,715.409973,714.409973
216,704.119995,712.1099849999999,707.880005
217,723.289978,729.26001,705.0599980000001
218,725.320007,727.150024,721.460022
219,744.419983,745.590027,725.369995
220,735.349976,744.880005,742.210022
221,743.909973,753.919983,737.77002
222,777.3099980000001,781.679993,780.0
223,779.159973,779.659973,774.919983
224,790.5,790.950012,776.25
225,780.1900019999999,788.549988,787.679993
226,775.5,780.929993,780.0
227,775.3599849999999,779.6099849999999,775.3900150000001
228,770.3099980000001,775.75,771.909973
229,758.429993,764.919983,764.320007
230,765.450012,767.219971,757.539978
231,765.869995,767.130005,759.469971
232,765.320007,769.3599849999999,760.119995
233,757.840027,768.419983,768.070007
234,758.130005,762.869995,758.570007
235,769.51001,772.4400019999999,765.119995
236,757.159973,770.039978,769.669983
237,768.340027,769.080017,762.900024
238,768.210022,777.3099980000001,768.340027
239,753.679993,767.179993,765.8900150000001
240,756.169983,758.299988,753.280029
241,751.200012,757.5599980000001,754.840027
242,763.349976,765.3900150000001,757.5599980000001
243,758.4400019999999,765.0,760.049988
244,753.909973,763.340027,762.159973
245,761.630005,762.1400150000001,755.409973
246,757.650024,765.340027,758.47998
247,749.049988,759.0,757.3599849999999
248,746.02002,753.01001,750.570007
249,744.969971,754.26001,750.23999
250,739.950012,744.900024,744.869995
251,727.789978,736.539978,732.169983
252,715.169983,726.23999,725.409973
253,708.3900150000001,722.25,713.530029
254,725.150024,727.210022,712.799988
255,734.799988,735.0,730.219971
256,739.47998,741.0,731.590027
257,742.869995,743.119995,739.47998
258,721.299988,742.330017,742.169983
259,721.0,730.599976,717.219971
260,733.599976,736.159973,724.8599849999999
261,722.929993,729.51001,729.119995
262,710.6099849999999,721.219971,720.900024
263,726.099976,730.900024,717.289978
264,729.51001,734.849976,729.049988
265,715.900024,724.030029,722.1099849999999
266,733.960022,736.0,717.51001
267,727.0,733.76001,731.969971
268,718.650024,722.880005,717.6400150000001
269,712.210022,716.0,706.8900150000001
270,696.340027,712.320007,706.3599849999999
271,711.789978,723.219971,706.849976
272,692.950012,720.960022,701.02002
273,687.679993,704.52002,704.159973
274,725.5,726.719971,703.76001
275,744.590027,745.23999,730.030029
276,786.280029,791.429993,749.380005
277,800.5,810.349976,780.909973
278,771.26001,777.590027,770.77002
279,748.960022,765.1099849999999,761.349976
280,738.1900019999999,751.159973,748.299988
281,735.8900150000001,735.8900150000001,717.580017
282,735.210022,739.460022,733.789978
283,743.840027,752.460022,733.619995
284,742.0,748.5599980000001,745.460022
285,720.169983,737.669983,726.669983
286,705.900024,726.950012,718.5599980000001
287,720.150024,725.349976,719.080017
288,709.98999,724.159973,710.48999
289,724.4400019999999,739.8900150000001,731.3900150000001
290,749.340027,753.0,719.570007
291,740.75,748.340027,745.340027
292,731.950012,735.080017,733.070007
293,747.799988,750.119995,730.909973
294,746.48999,755.3099980000001,741.0
295,750.369995,765.72998,759.330017
296,764.099976,769.200012,761.530029
297,762.200012,762.200012,759.4400019999999
298,787.820007,788.330017,778.01001
299,793.960022,796.460022,790.299988
300,786.98999,798.6900019999999,793.960022
301,770.0,782.820007,782.23999
302,768.52002,769.200012,765.840027
303,770.6900019999999,771.900024,768.51001
304,764.27002,770.340027,767.130005
305,763.049988,766.349976,760.799988
306,767.22998,774.1400150000001,756.849976
307,781.159973,781.590027,769.830017
308,766.570007,781.5,776.590027
309,767.789978,774.75,760.090027
310,751.26001,764.150024,762.539978
